,Título,Título_original,Genero,Idioma,Actores,Colección/Saga,Duración(min),Lanzamiento,Estado,Origen,Nota,Votos,Ingresos,Presupuesto,Beneficios,id
1315,El club de los cinco,The Breakfast Club,"['Comedia', 'Drama']",['English'],"['Emilio Estevez', 'Judd Nelson', 'Molly Ringwald', 'Anthony Michael Hall', 'Ally Sheedy', 'Paul Gleason', 'John Kapelos', 'Perry Crawford', 'Mary Christian', 'Ron Dean']",False,97,1985-02-15,Ya en cines,['US'],7.747,7747,51525171,1000000,50525171,2108
1316,12 valientes,12 Strong,"['Bélica', 'Drama', 'Acción', 'Historia']",['English'],"['Chris Hemsworth', 'Michael Shannon', 'Michael Peña', 'Navid Negahban', 'Trevante Rhodes', 'Geoff Stults', 'Thad Luckinbill', 'Austin Stowell', ""Ben O'Toole"", 'Jack Kesy']",False,135,2018-01-18,Ya en cines,['US'],6.305,2839,67450815,35000000,32450815,429351
1317,Fast & Furious 9,F9,"['Acción', 'Aventura', 'Crimen']","['English', 'French', 'German', 'Spanish']","['Vin Diesel', 'Michelle Rodriguez', 'Tyrese Gibson', 'Ludacris', 'John Cena', 'Nathalie Emmanuel', 'Jordana Brewster', 'Sung Kang', 'Michael Rooker', 'Helen Mirren']",True,142,2021-05-19,Ya en cines,['US'],7.098,6959,726229501,200000000,526229501,385128
1318,Desvío,Detour,"['Drama', 'Suspense']",['English'],"['Tom Neal', 'Ann Savage', 'Claudia Drake', 'Edmund MacDonald', 'Tim Ryan', 'Esther Howard', 'Pat Gleason', 'Don Brodie']",False,66,1945-11-30,Ya en cines,['US'],7.24,340,0,30000,-30000,20367
1319,Ladrones,Takers,"['Acción', 'Crimen', 'Drama', 'Suspense']",['English'],"['Chris Brown', 'Hayden Christensen', 'Matt Dillon', 'Michael Ealy', 'Idris Elba', 'Steve Harris', 'T.I.', 'Jay Hernandez', 'Johnathon Schaech', 'Paul Walker']",False,107,2010-08-26,Ya en cines,['US'],6.208,1215,80205382,32000000,48205382,22907
1320,Código fuente,Source Code,"['Suspense', 'Ciencia ficción', 'Misterio']",['English'],"['Jake Gyllenhaal', 'Michelle Monaghan', 'Vera Farmiga', 'Jeffrey Wright', 'Michael Arden', 'Cas Anvar', 'Russell Peters', 'Brent Skagford', 'Craig Thomas', 'Gordon Masten']",False,87,2011-03-30,Ya en cines,"['CA', 'US']",7.3,8017,147332697,32000000,115332697,45612
1321,Sherlock Holmes,Sherlock Holmes,"['Acción', 'Aventura', 'Crimen', 'Misterio']","['English', 'French']","['Robert Downey Jr.', 'Jude Law', 'Rachel McAdams', 'Mark Strong', 'Eddie Marsan', 'Robert Maillet', 'Geraldine James', 'Kelly Reilly', 'William Houston', 'Hans Matheson']",True,129,2009-12-23,Ya en cines,['US'],7.21,13570,524028679,90000000,434028679,10528
1322,Big,Big,"['Fantasía', 'Drama', 'Comedia', 'Romance', 'Familia']",['English'],"['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia', 'John Heard', 'Jared Rushton', 'David Moscow', 'Jon Lovitz', 'Mercedes Ruehl', 'Josh Clark', 'Kimberlee M. Davis']",False,104,1988-06-03,Ya en cines,['US'],7.158,3461,151927281,18000000,133927281,2280
1323,Asesinato en el Orient Express,Murder on the Orient Express,"['Misterio', 'Drama', 'Crimen']","['Arabic', 'English', 'French', 'German']","['Kenneth Branagh', 'Tom Bateman', 'Michelle Pfeiffer', 'Johnny Depp', 'Josh Gad', 'Willem Dafoe', 'Judi Dench', 'Derek Jacobi', 'Leslie Odom Jr.', 'Daisy Ridley']",True,114,2017-11-03,Ya en cines,['US'],6.713,9634,352800000,55000000,297800000,392044
1324,El Exorcismo De Dios,The Exorcism of God,"['Terror', 'Crimen', 'Drama', 'Fantasía']","['Spanish', 'English']","['Will Beinbrink', 'María Gabriela de Faría', 'Irán Castillo', 'Joseph Marcell', 'Hector Kotsifakis', 'Juan Ignacio Aranda', 'Evelia Di Gennaro', 'Raquel Rojas', 'Nuria Gil', 'Jesse Celedon']",False,98,2022-03-11,Ya en cines,['US'],7.115,977,0,1500000,-1500000,836225
1325,Bee Movie,Bee Movie,"['Familia', 'Animación', 'Aventura', 'Comedia']",['English'],"['Jerry Seinfeld', 'Renée Zellweger', 'Matthew Broderick', 'Patrick Warburton', 'John Goodman', 'Chris Rock', 'Kathy Bates', 'Barry Levinson', 'Larry King', 'Ray Liotta']",False,90,2007-10-28,Ya en cines,['US'],6.0,4676,287594577,150000000,137594577,5559
1326,Million Dollar Baby,Million Dollar Baby,['Drama'],"['English', 'Irish']","['Clint Eastwood', 'Hilary Swank', 'Morgan Freeman', 'Jay Baruchel', 'Mike Colter', 'Lucia Rijker', ""Brían F. O'Byrne"", 'Anthony Mackie', 'Margo Martindale', 'Riki Lindhome']",False,132,2004-12-15,Ya en cines,['US'],7.955,9242,216800000,30000000,186800000,70
1327,Los Croods,The Croods,"['Animación', 'Aventura', 'Familia', 'Fantasía', 'Comedia', 'Acción']",['English'],"['Nicolas Cage', 'Emma Stone', 'Ryan Reynolds', 'Catherine Keener', 'Cloris Leachman', 'Clark Duke', 'Chris Sanders', 'Randy Thom']",True,90,2013-03-15,Ya en cines,['US'],6.9,6831,587204668,135000000,452204668,49519
1328,Una boda explosiva,Shotgun Wedding,"['Acción', 'Comedia', 'Romance']",['English'],"['Jennifer Lopez', 'Josh Duhamel', 'Lenny Kravitz', 'Sônia Braga', 'Jennifer Coolidge', 'Cheech Marin', 'Callie Hernandez', ""D'Arcy Carden"", 'Steve Coulter', 'Melissa Hunter']",False,101,2022-12-28,Ya en cines,['US'],6.33,1100,4495365,0,4495365,758009
1329,Sin perdón,Unforgiven,['Western'],['English'],"['Clint Eastwood', 'Gene Hackman', 'Morgan Freeman', 'Richard Harris', 'Jaimz Woolvett', 'Saul Rubinek', 'Frances Fisher', 'Anna Thomson', 'David Mucci', 'Rob Campbell']",False,131,1992-08-07,Ya en cines,['US'],7.921,4201,159157447,14400000,144757447,33
1330,A Serbian Film,Srpski film,"['Crimen', 'Terror', 'Suspense']","['English', 'Serbian', 'Swedish']","[""Srđan 'Žika' Todorović"", 'Sergej Trifunović', 'Jelena Gavrilović', 'Slobodan Beštić', 'Katarina Žutić', 'Anđela Nenadović', 'Ana Sakić', 'Lidija Pletl', 'Lena Bogdanović', 'Luka Mijatović']",False,103,2010-06-16,Ya en cines,['RS'],5.485,1867,0,0,0,73861
1331,Aloha,Aloha,"['Drama', 'Comedia', 'Romance']","['English', 'Russian']","['Bradley Cooper', 'Emma Stone', 'Rachel McAdams', 'Bill Murray', 'John Krasinski', 'Danny McBride', 'Alec Baldwin', 'Bill Camp', 'Jaeden Martell', 'Danielle Rose Russell']",False,105,2015-05-29,Ya en cines,['US'],5.5,1949,26250020,37000000,-10749980,222936
1332,Los colegas del barrio,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,['Comedia'],"['English', 'Spanish']","['Shawn Wayans', 'Marlon Wayans', 'Tracey Cherelle Jones', 'Chris Spencer', 'Vivica A. Fox', 'Lahmard J. Tate', ""Rappin' Granny"", 'Suli McCullough', 'Bernie Mac', 'Faizon Love']",False,89,1996-01-12,Ya en cines,['US'],6.986,1238,20100000,3800000,16300000,10607
1333,La chaqueta metálica,Full Metal Jacket,"['Drama', 'Bélica']","['English', 'Vietnamese']","['Matthew Modine', 'Adam Baldwin', ""Vincent D'Onofrio"", 'R. Lee Ermey', 'Dorian Harewood', 'Arliss Howard', 'Kevyn Major Howard', ""Ed O'Ross"", 'John Terry', 'Bruce Boa']",False,120,1987-06-26,Ya en cines,['US'],8.134,10094,46357676,30000000,16357676,600
1334,10 razones para odiarte,10 Things I Hate About You,"['Comedia', 'Romance', 'Drama']","['English', 'French']","['Heath Ledger', 'Julia Stiles', 'Joseph Gordon-Levitt', 'Larisa Oleynik', 'David Krumholtz', 'Andrew Keegan', 'Susan May Pratt', 'Gabrielle Union', 'Larry Miller', 'Daryl Mitchell']",False,97,1999-03-30,Ya en cines,['US'],7.586,7771,53478166,16000000,37478166,4951
1335,Borderlands: El destino del universo está en juego.,Borderlands,"['Acción', 'Ciencia ficción', 'Aventura']",['English'],"['Cate Blanchett', 'Kevin Hart', 'Jack Black', 'Edgar Ramírez', 'Ariana Greenblatt', 'Florian Munteanu', 'Gina Gershon', 'Jamie Lee Curtis', 'Haley Bennett', 'Janina Gavankar']",False,102,2024-08-07,En post producción,['US'],0.0,0,0,100000000,-100000000,365177
1336,The One Hundred,The One Hundred,"['Suspense', 'Terror', 'Ciencia ficción']","['Thai', 'English']","['Mike Angelo', 'Chanya McClory', 'David Asavanond', 'Paramej Noiam', 'Kulteera Yordchang', 'Benjamin Joseph Varney', 'Chanidapa Pongsilpipat', 'Wanpiya Oamsinnoppakulj', 'Sita Chutipaworakarn', 'Charlie Trairat']",False,85,2022-10-06,Ya en cines,['TH'],6.2,15,0,0,0,949697
1337,El tercer hombre,The Third Man,"['Suspense', 'Misterio']","['English', 'Russian', 'German']","['Joseph Cotten', 'Alida Valli', 'Trevor Howard', 'Orson Welles', 'Paul Hörbiger', 'Ernst Deutsch', 'Erich Ponto', 'Siegfried Breuer', 'Hedwig Bleibtreu', 'Bernard Lee']",False,104,1949-08-31,Ya en cines,['GB'],7.927,1758,1226098,0,1226098,1092
1338,American Playboy,Spread,"['Comedia', 'Romance']",['English'],"['Ashton Kutcher', 'Anne Heche', 'Margarita Levieva', 'Sebastian Stan', 'Ashley Johnson', 'Sonia Rockwell', 'Rachel Blanchard', 'Shane Brolly', 'Eric Balfour', 'María Conchita Alonso']",False,87,2009-01-16,Ya en cines,['US'],5.509,834,12035862,0,12035862,19918
1339,Our Son,Our Son,['Drama'],['English'],"['Luke Evans', 'Billy Porter', 'Christopher Woodley', 'Andrew Rannells', 'Robin Weigert', 'Kate Burton', 'Phylicia Rashād', 'Isaac Powell', 'Michael Countryman', 'David Pittu']",False,104,2023-10-14,Ya en cines,['US'],5.5,11,0,0,0,983223
1340,Miss Agente Especial,Miss Congeniality,"['Comedia', 'Crimen', 'Acción']","['English', 'Spanish', 'French', 'Russian']","['Sandra Bullock', 'Benjamin Bratt', 'Michael Caine', 'Candice Bergen', 'William Shatner', 'Ernie Hudson', 'John DiResta', 'Heather Burns', 'Melissa De Sousa', 'Steve Monroe']",True,110,2000-12-22,Ya en cines,['US'],6.525,3750,212000000,45000000,167000000,1493
1341,La familia Addams: La tradición continúa,Addams Family Values,"['Comedia', 'Familia', 'Fantasía']",['English'],"['Joan Cusack', 'Raúl Juliá', 'Christopher Lloyd', 'Christina Ricci', 'Anjelica Huston', 'Jimmy Workman', 'David Krumholtz', 'Peter MacNicol', 'Christine Baranski', 'Carel Struycken']",True,95,1993-11-19,Ya en cines,['US'],6.979,2828,48919043,47000000,1919043,2758
1342,Jason Bourne,Jason Bourne,"['Acción', 'Suspense']",['English'],"['Matt Damon', 'Tommy Lee Jones', 'Alicia Vikander', 'Vincent Cassel', 'Julia Stiles', 'Riz Ahmed', 'Joe Kennard', 'Amy De Bhrún', 'Ato Essandoh', 'Scott Shepherd']",True,123,2016-07-27,Ya en cines,['US'],6.346,5537,415484914,120000000,295484914,324668
1343,"Miraculous World: París, las aventuras de Shadybug y Claw Noir","Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire","['Animación', 'Aventura', 'Acción', 'Fantasía', 'Familia']",['French'],"['Annouck Hautbois', 'Benjamin Bollen', 'Marie Nonnenmacher', 'Thierry Kazazian', 'Fanny Bloc', 'Antoine Tomé', ""Alexandre N'Guyen"", 'Martial Le Minoux', 'Jessie Lambotte', 'Céline Melloul']",True,48,2023-10-21,Ya en cines,['FR'],7.653,117,0,0,0,1147400
1344,Los siete magníficos,The Magnificent Seven,"['Western', 'Acción']","['English', 'Spanish']","['Yul Brynner', 'Eli Wallach', 'Steve McQueen', 'Charles Bronson', 'Robert Vaughn', 'Brad Dexter', 'James Coburn', 'Horst Buchholz', 'Jorge Martínez de Hoyos', 'Vladimir Sokoloff']",True,128,1960-10-12,Ya en cines,['US'],7.523,1691,4905000,2000000,2905000,966
1345,Bob Esponja: Un héroe al rescate,The SpongeBob Movie: Sponge on the Run,"['Familia', 'Animación', 'Fantasía', 'Aventura', 'Comedia']",['English'],"['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Mr. Lawrence', 'Keanu Reeves', 'Clancy Brown', 'Carolyn Lawrence', 'Matt Berry', 'Jill Talley', 'Mary Jo Catlett', 'Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Mr. Lawrence', 'Keanu Reeves', 'Clancy Brown', 'Carolyn Lawrence', 'Matt Berry', 'Jill Talley', 'Mary Jo Catlett']",True,95,2020-08-14,Ya en cines,['US'],7.489,2788,4700000,60000000,-55300000,400160
1346,La cabaña en el bosque,The Cabin in the Woods,"['Terror', 'Comedia', 'Ciencia ficción']","['English', 'Japanese']","['Kristen Connolly', 'Fran Kranz', 'Chris Hemsworth', 'Jesse Williams', 'Anna Hutchison', 'Richard Jenkins', 'Bradley Whitford', 'Amy Acker', 'Brian J. White', 'Sigourney Weaver']",False,95,2012-04-12,Ya en cines,['US'],6.616,7572,71000000,30000000,41000000,22970
1347,Richard dice adiós,The Professor,"['Comedia', 'Drama']",['English'],"['Johnny Depp', 'Rosemarie DeWitt', 'Odessa Young', 'Danny Huston', 'Zoey Deutch', 'Devon Terrell', 'Ron Livingston', 'Linda Emond', 'Matreya Scarrwener', 'Siobhan Fallon Hogan']",False,90,2018-05-17,Ya en cines,['US'],6.857,1077,3645308,0,3645308,467956
1348,Shot Caller,Shot Caller,"['Crimen', 'Drama', 'Suspense']","['English', 'French']","['Nikolaj Coster-Waldau', 'Omari Hardwick', 'Jon Bernthal', 'Lake Bell', 'Emory Cohen', 'Jeffrey Donovan', 'Holt McCallany', 'Evan Jones', 'Benjamin Bratt', 'Chris Browning']",False,121,2017-07-13,Ya en cines,['US'],6.944,1932,0,0,0,339692
1349,Machete Kills,Machete Kills,"['Acción', 'Crimen', 'Suspense']","['English', 'Spanish']","['Danny Trejo', 'Mel Gibson', 'Demián Bichir', 'Amber Heard', 'Michelle Rodriguez', 'Sofía Vergara', 'Charlie Sheen', 'Jessica Alba', 'Lady Gaga', 'Alexa PenaVega']",True,107,2013-09-12,Ya en cines,['US'],5.609,1833,15000000,12000000,3000000,106747
1350,Dog Soldiers,Dog Soldiers,"['Terror', 'Acción', 'Suspense']",['English'],"['Sean Pertwee', 'Kevin McKidd', 'Emma Cleasby', 'Liam Cunningham', 'Thomas Lockyer', 'Darren Morfitt', 'Chris Robson', 'Leslie Simpson', 'Tina Landini', 'Craig Conway', 'Sean Pertwee', 'Kevin McKidd', 'Emma Cleasby', 'Liam Cunningham', 'Thomas Lockyer', 'Darren Morfitt', 'Chris Robson', 'Leslie Simpson', 'Tina Landini', 'Craig Conway']",False,110,2002-05-10,Ya en cines,"['LU', 'GB']",6.7,815,3537283,2000000,1537283,11880
1351,London: Oscura obsesión,London,"['Drama', 'Romance']",['English'],"['Jessica Biel', 'Chris Evans', 'Jason Statham', 'Joy Bryant', 'Kelli Garner', 'Isla Fisher', 'Louis C.K.', 'Jeff Wolfe', 'Dane Cook', 'Lina Esco', 'Jessica Biel', 'Chris Evans', 'Jason Statham', 'Joy Bryant', 'Kelli Garner', 'Isla Fisher', 'Louis C.K.', 'Jeff Wolfe', 'Dane Cook', 'Lina Esco']",False,100,2005-09-03,Ya en cines,"['US', 'GB']",6.0,292,0,0,0,7515
1352,La quimera,La chimera,"['Aventura', 'Comedia', 'Fantasía', 'Drama']","['English', 'Italian', 'Portuguese', 'French']","[""Josh O'Connor"", 'Carol Duarte', 'Alba Rohrwacher', 'Isabella Rossellini', 'Vincenzo Nemolato', 'Lou Roy-Lecollinet', 'Giuliano Mantovani', 'Gian Piero Capretto', 'Melchiorre Pala', 'Ramona Fiorini', ""Josh O'Connor"", 'Carol Duarte', 'Alba Rohrwacher', 'Isabella Rossellini', 'Vincenzo Nemolato', 'Lou Roy-Lecollinet', 'Giuliano Mantovani', 'Gian Piero Capretto', 'Melchiorre Pala', 'Ramona Fiorini']",False,133,2023-10-12,Ya en cines,['IT'],7.5,225,0,0,0,837335
1353,不扣鈕的女孩,不扣鈕的女孩,"['Comedia', 'Romance']",[],"['Loletta Lee', 'Leung See-Ho', 'David Siu', 'Elvis Tsui Kam-Kong', 'Strawberry Yeung Yuk-Mui', 'Mikie Ng', 'Hung Yuk-Laan', 'Yau Kwok-Leung', 'Oi-Kit Fan', 'Jimmy Wong Wa-Wo']",False,89,1994-01-27,Ya en cines,['HK'],4.292,12,0,0,0,68428
1354,2 Kleine Kleutertjes: Een Dag Om Nooit Te Vergeten,2 Kleine Kleutertjes: Een Dag Om Nooit Te Vergeten,['Animación'],['Dutch'],"['Manou Jue Cardoso', 'Ronnie Flex', 'Chantal Janzen', 'Simone Kleinsma']",False,67,2022-04-27,Ya en cines,[],5.0,3,389887,0,389887,962591
1355,Sinister,Sinister,"['Terror', 'Suspense', 'Misterio']","['English', 'Portuguese', 'French', 'Breton']","['Ethan Hawke', 'Juliet Rylance', ""Vincent D'Onofrio"", 'James Ransone', 'Fred Thompson', 'Clare Foley', ""Michael Hall D'Addario"", 'Victoria Leigh', 'Blake Mizrahi', 'Cameron Ocasio', 'Ethan Hawke', 'Juliet Rylance', ""Vincent D'Onofrio"", 'James Ransone', 'Fred Thompson', 'Clare Foley', ""Michael Hall D'Addario"", 'Victoria Leigh', 'Blake Mizrahi', 'Cameron Ocasio']",True,110,2012-03-29,Ya en cines,['US'],6.864,5247,82515113,3000000,79515113,82507
1356,Di que sí,Yes Man,"['Comedia', 'Romance']","['Estonian', 'English', 'Korean']","['Jim Carrey', 'Zooey Deschanel', 'Bradley Cooper', 'John Michael Higgins', 'Rhys Darby', 'Danny Masterson', 'Fionnula Flanagan', 'Terence Stamp', 'Sasha Alexander', 'Molly Sims', 'Jim Carrey', 'Zooey Deschanel', 'Bradley Cooper', 'John Michael Higgins', 'Rhys Darby', 'Danny Masterson', 'Fionnula Flanagan', 'Terence Stamp', 'Sasha Alexander', 'Molly Sims']",False,104,2008-12-09,Ya en cines,['US'],6.673,6575,223200000,70000000,153200000,10201
1357,300,300,"['Acción', 'Aventura', 'Bélica']",['English'],"['Gerard Butler', 'Lena Headey', 'Dominic West', 'David Wenham', 'Vincent Regan', 'Michael Fassbender', 'Tom Wisdom', 'Andrew Pleavin', 'Andrew Tiernan', 'Rodrigo Santoro']",True,117,2007-03-07,Ya en cines,['US'],7.18,13299,456082343,65000000,391082343,1271
1358,Paddington 2,Paddington 2,"['Aventura', 'Comedia', 'Familia']",['English'],"['Ben Whishaw', 'Sally Hawkins', 'Hugh Grant', 'Hugh Bonneville', 'Brendan Gleeson', 'Madeleine Harris', 'Samuel Joslin', 'Julie Walters', 'Jim Broadbent', 'Imelda Staunton', 'Ben Whishaw', 'Sally Hawkins', 'Hugh Grant', 'Hugh Bonneville', 'Brendan Gleeson', 'Madeleine Harris', 'Samuel Joslin', 'Julie Walters', 'Jim Broadbent', 'Imelda Staunton']",True,95,2017-11-09,Ya en cines,['GB'],7.453,2238,227300000,40000000,187300000,346648
1359,Transporter 2,Transporter 2,"['Acción', 'Suspense', 'Crimen']","['English', 'French', 'Italian']","['Jason Statham', 'Amber Valletta', 'Alessandro Gassmann', 'Kate Nauta', 'Matthew Modine', 'Jason Flemyng', 'Keith David', 'Hunter Clary', 'Shannon Briggs', 'François Berléand']",True,87,2005-08-03,Ya en cines,['FR'],6.319,3446,89100000,32000000,57100000,9335
1360,¡Viven!,Alive,"['Aventura', 'Drama', 'Historia']",['English'],"['Josh Hamilton', 'Bruce Ramsay', 'Ethan Hawke', 'Vincent Spano', 'John Newton', 'David Kriegel', 'Kevin Breznahan', 'Sam Behrens', 'Illeana Douglas', 'Jack Noseworthy']",False,123,1993-01-15,Ya en cines,['US'],6.883,1382,36700000,32000000,4700000,7305
1361,Tú y yo,Love Affair,"['Drama', 'Romance']","['English', 'French']","['Irene Dunne', 'Charles Boyer', 'Maria Ouspenskaya', 'Lee Bowman', 'Astrid Allwyn', 'Maurice Moscovitch', 'Mary Bayless', 'Scotty Beckett', 'Ferike Boros', 'Mary Bovard', 'Irene Dunne', 'Charles Boyer', 'Maria Ouspenskaya', 'Lee Bowman', 'Astrid Allwyn', 'Maurice Moscovitch', 'Mary Bayless', 'Scotty Beckett', 'Ferike Boros', 'Mary Bovard']",False,88,1939-04-07,Ya en cines,['US'],7.1,95,0,0,0,43739
1362,Cabeza borradora,Eraserhead,"['Fantasía', 'Terror']",['English'],"['Jack Nance', 'Charlotte Stewart', 'Allen Joseph', 'Jeanne Bates', 'Judith Roberts', 'Laurel Near', 'Jack Fisk', 'Jean Lange', 'Thomas Coulson', 'John Monez']",False,89,1978-02-03,Ya en cines,['US'],7.4,2296,7000000,100000,6900000,985
1363,El Gigante de Hierro,The Iron Giant,"['Familia', 'Animación', 'Ciencia ficción', 'Aventura']",['English'],"['Vin Diesel', 'Eli Marienthal', 'Jennifer Aniston', 'Harry Connick Jr.', 'James Gammon', 'Cloris Leachman', 'Christopher McDonald', 'John Mahoney', 'M. Emmet Walsh', 'Jack Angel']",False,86,1999-08-06,Ya en cines,['US'],7.94,5344,23300000,50000000,-26700000,10386
1364,Clifford,Clifford,['Comedia'],['English'],"['Martin Short', 'Charles Grodin', 'Mary Steenburgen', 'Dabney Coleman', 'Richard Kind', 'Jennifer Savidge', 'Brandis Kemp', 'Ben Savage', 'Don Galloway', 'Tim Lane', 'Martin Short', 'Charles Grodin', 'Mary Steenburgen', 'Dabney Coleman', 'Richard Kind', 'Jennifer Savidge', 'Brandis Kemp', 'Ben Savage', 'Don Galloway', 'Tim Lane']",False,89,1994-04-01,Ya en cines,['US'],4.921,89,7411659,19000000,-11588341,2778
1365,Pandorum,Pandorum,"['Acción', 'Terror', 'Misterio', 'Ciencia ficción', 'Suspense']","['English', 'Vietnamese', 'German']","['Ben Foster', 'Dennis Quaid', 'Cam Gigandet', 'Antje Traue', 'Cung Le', 'Eddie Rouse', 'Norman Reedus', 'André Hennicke', 'Friederike Kempter', 'Niels-Bruno Schmidt']",False,105,2009-09-08,Ya en cines,['US'],6.558,2271,20648328,33000000,-12351672,19898
1366,Cleopatra,Cleopatra,"['Drama', 'Historia', 'Romance']",['English'],"['Elizabeth Taylor', 'Richard Burton', 'Rex Harrison', 'Pamela Brown', 'George Cole', 'Hume Cronyn', 'Cesare Danova', 'Kenneth Haigh', 'Andrew Keir', 'Martin Landau']",False,192,1963-06-12,Ya en cines,['US'],7.071,707,71000000,44000000,27000000,8095
1367,Skyfall,Skyfall,"['Acción', 'Aventura', 'Suspense']",['English'],"['Daniel Craig', 'Judi Dench', 'Javier Bardem', 'Ralph Fiennes', 'Naomie Harris', 'Bérénice Marlohe', 'Ben Whishaw', 'Albert Finney', 'Rory Kinnear', 'Ola Rapace']",True,143,2012-10-24,Ya en cines,"['US', 'GB']",7.236,14830,1142471295,200000000,942471295,37724
1368,El regreso de la momia,The Mummy Returns,"['Aventura', 'Acción', 'Fantasía']","['English', 'Arabic']","['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Oded Fehr', 'Arnold Vosloo', 'Patricia Velásquez', 'Freddie Boath', 'Dwayne Johnson', 'Alun Armstrong', 'Adewale Akinnuoye-Agbaje', 'Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Oded Fehr', 'Arnold Vosloo', 'Patricia Velásquez', 'Freddie Boath', 'Dwayne Johnson', 'Alun Armstrong', 'Adewale Akinnuoye-Agbaje']",True,129,2001-05-04,Ya en cines,['US'],6.371,6750,443280904,98000000,345280904,1734
1369,Waterworld,Waterworld,"['Aventura', 'Acción', 'Ciencia ficción']",['English'],"['Kevin Costner', 'Dennis Hopper', 'Jeanne Tripplehorn', 'Tina Majorino', 'R. D. Call', 'Gerard Murphy', 'Michael Jeter', 'Rick Aviles', 'Kim Coates', 'Chaim Jeraffi']",False,135,1995-07-28,Ya en cines,['US'],6.208,3527,264218220,175000000,89218220,9804
1370,Un papá genial,Big Daddy,"['Comedia', 'Drama']","['English', 'Italian']","['Adam Sandler', 'Joey Lauren Adams', 'Jon Stewart', 'Cole Sprouse', 'Dylan Sprouse', 'Josh Mostel', 'Leslie Mann', 'Allen Covert', 'Rob Schneider', 'Kristy Swanson', 'Adam Sandler', 'Joey Lauren Adams', 'Jon Stewart', 'Cole Sprouse', 'Dylan Sprouse', 'Josh Mostel', 'Leslie Mann', 'Allen Covert', 'Rob Schneider', 'Kristy Swanson']",False,90,1999-06-25,Ya en cines,['US'],6.468,3126,234801895,34200000,200601895,9032
